user_id,smoother,amplitude,duration_min,peak_incoh_ratio,step_max,confidence
U031,aaps_average,22.94117474999996,25.0,0.4332344213649855,8.705881699999992,low
U031,aaps_average,28.235291999999987,50.0,0.9667896678966788,9.64705810000001,medium
U031,aaps_average,53.4117607,65.0,0.9381107491856678,16.823528150000016,medium
U031,aaps_average,23.882351150000034,40.0,0.9472140762463341,16.11764585000003,medium
U031,aaps_average,71.64705345000004,90.0,0.994974874371861,20.23529259999998,medium
U031,aaps_average,22.470586550000007,75.0,0.9909909909909898,21.647057200000006,medium
U031,aaps_average,15.999998800000014,30.0,0.9700000000000005,10.235293350000006,medium
U031,aaps_exponential,22.705880649999983,55.0,0.9649999999999989,9.529411049999993,medium
U031,aaps_exponential,26.470586249999997,65.0,0.9957627118644061,9.529411049999993,medium
U031,aaps_exponential,54.941172350000016,65.0,0.9841897233201579,14.47058715,medium
U031,aaps_exponential,28.82352725000004,65.0,0.9223057644110276,16.23529289999999,low
U031,aaps_exponential,22.70588065000001,25.0,0.8449612403100767,16.823528150000016,low
U031,aaps_exponential,35.64705615000001,40.0,0.9529411764705884,21.176468999999997,low
U031,aaps_exponential,47.17646705000004,55.0,0.9093959731543613,15.058822400000054,medium
U031,aaps_exponential,15.058822399999997,25.0,0.7467248908296933,8.235293499999983,low
U031,aaps_exponential,70.47058295000002,45.0,0.945736434108527,18.82352800000001,low
U031,aaps_exponential,16.23529290000002,25.0,0.4671814671814668,6.588234800000009,low
U031,aaps_exponential,70.3529359,30.0,0.9883624272651704,67.9999949,medium
U031,aaps_exponential,17.176469300000008,30.0,0.97191011235955,7.647058249999986,medium
U031,aaps_exponential,23.058821800000004,30.0,0.7704918032786873,23.058821800000004,low
U031,aaps_exponential,203.53278704482057,35.0,0.9762815130647683,203.53278704482057,high
U031,aaps_exponential,27.411762649999986,60.0,0.9966101694915249,11.294116799999983,medium
U031,aaps_exponential,23.882351150000034,40.0,0.9472140762463341,16.11764585000003,medium
U031,aaps_exponential,71.64705345000004,90.0,0.994974874371861,20.23529259999998,medium
U031,trio_sgolay,35.64705615000001,40.0,0.9529411764705884,21.176468999999997,low
U031,trio_sgolay,70.47058295000002,45.0,0.945736434108527,18.82352800000001,low
U031,trio_sgolay,203.53278704482057,35.0,0.9762815130647683,203.53278704482057,high
U031,ukf,70.47058295000002,45.0,0.945736434108527,18.82352800000001,low
U031,ukf,28.235291999999987,50.0,0.9667896678966788,9.64705810000001,medium
U031,ukf,15.882351749999998,25.0,0.6143790849673194,11.058822700000036,low
U033,aaps_average,93.0,230.0,0.9827586206896551,31.0,medium
U033,aaps_average,37.0,70.0,1.0,19.0,medium
U033,aaps_average,132.0,200.0,0.9714285714285714,51.0,high
U033,aaps_average,89.0,85.0,0.9830508474576272,31.0,medium
U033,aaps_average,32.537941397445536,30.0,0.3999999999999996,13.256198347107443,low
U033,aaps_average,41.591155718158916,65.0,0.9567123829415388,41.591155718158916,high
U033,aaps_average,39.32608695652178,70.0,1.0,20.64619565217393,medium
U033,aaps_average,66.85434782608701,120.0,1.0,37.359782608695696,high
U033,aaps_average,24.578804347826093,50.0,0.9729729729729727,15.730434782608711,medium
U033,aaps_average,45.22500000000002,70.0,0.9565217391304344,14.747282608695656,medium
U033,aaps_average,44.241847826086996,75.0,0.9714285714285711,29.49456521739134,high
U033,aaps_average,59.97228260869571,135.0,1.0,32.44402173913048,medium
U033,aaps_average,50.14076086956527,105.0,1.0,19.663043478260875,medium
U033,aaps_average,69.80380434782617,190.0,0.9864864864864863,38.34293478260875,medium
U033,aaps_average,64.0,260.0,1.0,30.0,medium
U033,aaps_average,27.0,65.0,0.9523809523809523,17.0,medium
U033,aaps_average,32.0,40.0,0.9855072463768116,31.0,medium
U033,aaps_average,59.0,100.0,0.9523809523809523,46.0,high
U033,aaps_average,45.0,85.0,0.9454545454545454,26.0,medium
U033,aaps_average,54.0,100.0,1.0,54.0,high
U033,aaps_average,75.0,130.0,0.9375,22.0,medium
U033,aaps_average,31.0,45.0,1.0,17.0,medium
U033,aaps_average,26.0,50.0,0.9555555555555556,22.0,low
U033,aaps_average,59.0,90.0,0.9652777777777778,40.0,high
U033,aaps_average,74.0,145.0,0.9852941176470589,29.0,medium
U033,aaps_average,42.0,50.0,0.8771929824561403,25.0,low
U033,aaps_average,26.0,30.0,0.8461538461538461,14.0,low
U033,aaps_average,38.0,50.0,0.9615384615384616,23.0,medium
U033,aaps_average,66.0,150.0,1.0,40.0,high
U033,aaps_average,66.0,205.0,1.0,25.0,medium
U033,aaps_average,57.0,85.0,1.0,21.0,low
U033,aaps_average,27.0,50.0,1.0,20.0,medium
U033,aaps_average,99.0,260.0,0.9838709677419355,51.0,high
U033,aaps_average,48.0,115.0,0.9736842105263158,29.0,medium
U033,aaps_average,63.0,130.0,1.0,30.0,medium
U033,aaps_average,59.0,175.0,1.0,36.0,medium
U033,aaps_average,87.0,350.0,1.0,31.0,high
U033,aaps_average,50.0,85.0,1.0,33.0,high
U033,aaps_average,36.0,55.0,0.9512195121951219,36.0,medium
U033,aaps_average,40.0,75.0,0.8571428571428571,29.0,medium
U033,aaps_average,32.0,75.0,0.9666666666666667,17.0,high
U033,aaps_average,81.0,145.0,0.9791666666666666,31.0,high
U033,aaps_average,33.0,65.0,0.9459459459459459,32.0,medium
U033,aaps_average,59.0,120.0,1.0,39.0,medium
U033,aaps_average,52.0,90.0,0.9607843137254902,33.0,high
U033,aaps_average,27.0,45.0,0.95,22.0,high
U033,aaps_average,29.9370188943317,45.0,0.9333333333333332,15.451364590622816,high
U033,aaps_average,22.2113365990203,55.0,0.9565217391304345,16.417074877536734,medium
U033,aaps_average,46.0,145.0,1.0,25.0,medium
U033,aaps_average,58.0,175.0,0.9864864864864865,26.0,medium
U033,aaps_average,60.0,75.0,1.0,35.0,medium
U033,aaps_average,20.0,50.0,0.9487179487179487,15.0,low
U033,aaps_average,47.0,145.0,0.984375,44.0,high
U033,aaps_average,54.0,180.0,1.0,40.0,high
U033,aaps_average,38.0,55.0,1.0,23.0,high
U033,aaps_average,34.0,80.0,1.0,34.0,high
U033,aaps_average,47.0,90.0,1.0,30.0,high
U033,aaps_average,42.0,110.0,0.9642857142857143,33.0,medium
U033,aaps_average,72.0,200.0,1.0,35.0,high
U033,aaps_average,59.0,120.0,1.0,30.0,high
U033,aaps_average,24.0,25.0,1.0,23.0,high
U033,aaps_average,79.0,120.0,0.9565217391304348,30.0,high
U033,aaps_average,61.0,140.0,1.0,33.0,medium
U033,aaps_average,23.0,55.0,0.9534883720930233,13.0,medium
U033,aaps_average,43.0,75.0,0.95,35.0,low
U033,aaps_average,42.0,50.0,0.851063829787234,20.0,medium
U033,aaps_average,47.0,65.0,0.9560439560439561,36.0,medium
U033,aaps_average,30.0,50.0,1.0,17.0,low
U033,aaps_average,87.0,105.0,0.9565217391304348,31.0,medium
U033,aaps_average,27.0,70.0,0.9487179487179487,15.0,medium
U033,aaps_average,61.0,80.0,0.96,46.0,high
U033,aaps_average,47.0,70.0,1.0,29.0,high
U033,aaps_average,41.0,60.0,0.9444444444444444,34.0,high
U033,aaps_average,29.0,45.0,0.975609756097561,15.0,high
U033,aaps_average,62.0,135.0,0.9574468085106383,21.0,medium
U033,aaps_average,40.0,70.0,0.9354838709677419,23.0,medium
U033,aaps_average,27.0,45.0,1.0,19.0,medium
U033,aaps_average,31.0,50.0,0.9558823529411765,31.0,high
U033,aaps_average,32.0,75.0,1.0,18.0,high
U033,aaps_average,41.0,140.0,0.983739837398374,33.0,medium
U033,aaps_average,60.0,180.0,1.0,43.0,high
U033,aaps_average,35.0,105.0,0.971830985915493,26.0,medium
U033,aaps_average,72.0,70.0,0.8985507246376812,72.0,high
U033,aaps_average,57.0,100.0,0.9761904761904762,22.0,medium
U033,aaps_average,22.0,35.0,0.7906976744186046,21.0,medium
U033,aaps_average,35.0,70.0,1.0,26.0,high
U033,aaps_average,55.0,80.0,1.0,35.0,high
U033,aaps_average,135.0,190.0,0.958904109589041,40.0,high
U033,aaps_average,31.0,40.0,0.8260869565217391,23.0,medium
U033,aaps_average,57.0,110.0,1.0,32.0,medium
U033,aaps_average,24.0,55.0,0.98,17.0,medium
U033,aaps_average,36.0,45.0,0.7777777777777778,32.0,medium
U033,aaps_average,36.0,90.0,1.0,21.0,high
U033,aaps_average,51.0,70.0,0.984,51.0,high
U033,aaps_average,30.0,45.0,0.92,17.0,medium
U033,aaps_average,64.0,185.0,1.0,42.0,high
U033,aaps_average,121.0,320.0,1.0,39.0,medium
U033,aaps_average,100.0,220.0,1.0,38.0,medium
U033,aaps_average,36.0,60.0,0.9444444444444444,28.0,high
U033,aaps_average,51.0,80.0,0.9672131147540983,29.0,high
U033,aaps_average,94.0,125.0,1.0,39.0,medium
U033,aaps_average,33.0,85.0,0.9726027397260274,33.0,medium
U033,aaps_average,72.0,140.0,0.9545454545454546,21.0,low
U033,aaps_average,38.0,35.0,0.9032258064516129,29.0,medium
U033,aaps_average,38.0,70.0,0.9459459459459459,20.0,medium
U033,aaps_average,68.0,150.0,0.9859154929577465,33.0,medium
U033,aaps_average,87.0,140.0,1.0,51.0,high
U033,aaps_average,34.0,60.0,1.0,17.0,high
U033,aaps_average,63.0,95.0,0.9784172661870504,63.0,high
U033,aaps_average,109.0,105.0,0.9861111111111112,44.0,high
U033,aaps_average,21.0,35.0,0.896551724137931,13.0,medium
U033,aaps_average,28.0,70.0,1.0,18.0,high
U033,aaps_average,40.0,130.0,0.96,21.0,high
U033,aaps_average,40.0,50.0,0.9027777777777778,29.0,medium
U033,aaps_average,52.0,70.0,0.9883720930232558,33.0,high
U033,aaps_average,94.0,125.0,1.0,67.0,high
U033,aaps_average,48.0,65.0,0.9444444444444444,35.0,high
U033,aaps_average,40.0,55.0,1.0,36.0,high
U033,aaps_average,40.0,65.0,0.9661016949152542,32.0,high
U033,aaps_average,44.0,50.0,0.9157894736842105,44.0,high
U033,aaps_average,52.0,50.0,1.0,26.0,medium
U033,aaps_average,109.30360495681569,245.0,1.0,37.356928276380046,high
U033,aaps_average,55.34359744648896,95.0,0.9696969696969697,42.89128802102894,high
U033,aaps_average,53.96000751032673,85.0,0.9772727272727273,38.74051821254227,high
U033,aaps_average,37.356928276380046,35.0,0.8571428571428571,37.356928276380046,medium
U033,aaps_average,26.0,35.0,0.5277777777777778,13.0,medium
U033,aaps_average,33.0,60.0,0.975,25.0,medium
U033,aaps_average,28.0,50.0,0.9605263157894737,28.0,medium
U033,aaps_average,32.0,65.0,0.9104477611940298,29.0,medium
U033,aaps_average,63.0,100.0,0.9622641509433962,22.0,medium
U033,aaps_average,45.0,75.0,1.0,32.0,medium
U033,aaps_average,71.0,115.0,0.984375,40.0,high
U033,aaps_average,33.0,75.0,0.9534883720930233,16.0,medium
U033,aaps_average,34.0,70.0,0.8974358974358975,19.0,medium
U033,aaps_average,62.0,70.0,0.9928571428571429,48.0,high
U033,aaps_average,32.0,40.0,0.7924528301886793,22.0,low
U033,aaps_average,77.0,110.0,0.95,28.0,high
U033,aaps_average,23.0,70.0,0.9848484848484849,23.0,high
U033,aaps_average,32.0,95.0,1.0,23.0,high
U033,aaps_average,76.0,90.0,1.0,61.0,high
U033,aaps_average,46.0,120.0,0.9782608695652174,22.0,medium
U033,aaps_average,29.0,110.0,1.0,20.0,medium
U033,aaps_average,28.0,40.0,0.875,26.0,low
U033,aaps_average,56.0,75.0,1.0,18.0,medium
U033,aaps_average,30.0,50.0,0.9767441860465116,20.0,low
U033,aaps_average,104.0,175.0,1.0,32.0,medium
U033,aaps_average,42.0,50.0,0.8144329896907216,42.0,high
U033,aaps_average,116.0,380.0,1.0,40.0,high
U033,aaps_average,34.0,60.0,0.9482758620689655,27.0,medium
U033,aaps_average,38.0,55.0,0.9444444444444444,21.0,medium
U033,aaps_average,23.0,35.0,0.8333333333333334,16.0,low
U033,aaps_average,63.0,65.0,0.8571428571428571,30.0,low
U033,aaps_average,58.0,125.0,0.96,20.0,high
U033,aaps_average,42.0,75.0,0.9714285714285714,32.0,high
U033,aaps_average,34.0,65.0,0.9428571428571428,20.0,high
U033,aaps_average,45.0,160.0,1.0,18.000000001427026,high
U033,aaps_average,50.0,80.0,0.9565217391304348,20.0,high
U033,aaps_average,36.0,75.0,1.0,28.0,medium
U033,aaps_average,61.0,75.0,1.0,41.0,high
U033,aaps_average,24.0,30.0,0.9264705882352942,14.0,low
U033,aaps_average,95.0,130.0,0.928,46.0,high
U033,aaps_average,44.0,75.0,0.9285714285714286,15.0,medium
U033,aaps_average,65.0,90.0,0.9838709677419355,25.0,medium
U033,aaps_average,33.0,140.0,0.9661016949152542,28.0,high
U033,aaps_average,40.0,45.0,0.975,39.0,medium
U033,aaps_average,55.0,75.0,0.9857142857142858,22.0,medium
U033,aaps_average,54.72159999999998,70.0,1.0,48.77359999999999,high
U033,aaps_average,93.9784,115.0,0.951219512195122,21.41280000000002,medium
U033,aaps_average,99.92639999999997,100.0,0.96875,36.87759999999997,medium
U033,aaps_average,40.44639999999998,60.0,0.8399999999999991,19.03359999999998,low
U033,aaps_average,63.048799999999986,225.0,1.0,40.4464,high
U033,aaps_average,48.7736,140.0,0.9826086956521739,39.25680000000001,medium
U033,aaps_average,32.119200000000006,45.0,0.9545454545454546,23.792,medium
U033,aaps_average,72.56559999999996,70.0,0.9130434782608696,29.73999999999998,low
U033,aaps_average,103.49519999999997,270.0,0.9791666666666667,21.41280000000002,medium
U033,aaps_average,46.39439999999999,60.0,0.9454545454545453,19.033599999999993,medium
U033,aaps_average,29.73999999999998,35.0,1.0,11.896000000000015,low
U033,aaps_average,35.688,85.0,1.0,24.981600000000014,medium
U033,aaps_average,88.03039999999997,95.0,0.9142857142857144,40.44640000000001,high
U033,aaps_average,56.655759996600494,80.0,0.9148936170212769,20.919049844898638,high
U033,aaps_average,38.351591382314155,85.0,0.9821428571428573,38.351591382314155,medium
U033,aaps_average,18.302263648468724,55.0,0.9512195121951218,18.302263648468724,low
U033,aaps_average,58.5672436750999,135.0,1.0,32.02896138482026,medium
U033,aaps_average,54.906790945406186,100.0,0.9493670886075951,25.623169107856214,low
U033,aaps_average,34.774300932090554,60.0,0.9821428571428573,13.72669773635154,high
U033,aaps_average,46.43588744251305,140.0,1.0,31.771922986982617,medium
U033,aaps_average,52.54587263231738,125.0,1.0,25.661937797178254,medium
U033,aaps_average,23.217943721256532,45.0,1.0,23.217943721256532,low
U033,aaps_average,30.549925949021727,85.0,1.0,24.43994075921738,high
U033,aaps_average,30.549925949021727,45.0,1.0,28.10593187309999,high
U033,aaps_average,42.76989632863042,60.0,0.8823529411764708,19.55195260737392,medium
U033,aaps_average,35.43791410086523,65.0,0.9090909090909087,19.55195260737392,medium
U033,aaps_average,30.54992594902174,50.0,0.9166666666666669,26.88393483513913,medium
U033,aaps_average,26.88393483513913,30.0,0.5588235294117645,12.219970379608696,low
U033,aaps_average,35.4379141008652,60.0,1.0,24.43994075921738,medium
U033,aaps_average,29.32792891106085,25.0,1.0,29.32792891106085,medium
U033,aaps_average,57.0,150.0,1.0,36.0,high
U033,aaps_average,31.0,80.0,1.0,21.0,high
U033,aaps_average,26.0,45.0,0.967741935483871,26.0,medium
U033,aaps_average,41.0,35.0,0.8421052631578947,41.0,medium
U033,aaps_average,59.049022588842874,125.0,1.0,25.795941375422757,medium
U033,aaps_average,64.15362726111894,95.0,0.9210526315789473,22.95962184412336,medium
U033,aaps_average,31.97988724668599,105.0,1.0,19.41636011405936,medium
U033,aaps_average,20.558498944298137,75.0,0.928571428571429,14.847804793104217,medium
U033,aaps_average,82.23399577719255,120.0,0.9411764705882353,28.55347075596964,medium
U033,aaps_average,48.26405867970655,50.0,0.9259259259259258,48.26405867970655,high
U033,aaps_average,39.07090464547673,40.0,0.9130434782608698,10.342298288508545,low
U033,aaps_average,20.68459657701709,45.0,0.9444444444444446,14.938875305623455,low
U033,aaps_average,33.32518337408308,55.0,0.9411764705882354,22.982885085574566,medium
U033,aaps_average,33.65001003411605,25.0,0.9107142857142858,20.886213124623765,low
U033,aaps_average,33.650010034116036,150.0,1.0,18.565522777443334,medium
U033,aaps_average,34.875729414307344,115.0,0.9955194664404665,29.063107845256113,medium
U033,aaps_average,83.70175059433762,170.0,1.0,27.900583531445875,medium
U033,aaps_exponential,53.0,80.0,0.8222222222222222,22.0,medium
U033,aaps_exponential,93.0,230.0,0.9827586206896551,31.0,medium
U033,aaps_exponential,37.0,70.0,1.0,19.0,medium
U033,aaps_exponential,132.0,200.0,0.9714285714285714,51.0,high
U033,aaps_exponential,89.0,85.0,0.9830508474576272,31.0,medium
U033,aaps_exponential,41.591155718158916,65.0,0.9567123829415388,41.591155718158916,high
U033,aaps_exponential,39.32608695652178,70.0,1.0,20.64619565217393,medium
U033,aaps_exponential,66.85434782608701,120.0,1.0,37.359782608695696,high
U033,aaps_exponential,24.578804347826093,50.0,0.9729729729729727,15.730434782608711,medium
U033,aaps_exponential,45.22500000000002,70.0,0.9565217391304344,14.747282608695656,medium
U033,aaps_exponential,44.241847826086996,75.0,0.9714285714285711,29.49456521739134,high
U033,aaps_exponential,59.97228260869571,75.0,0.8695652173913042,19.663043478260875,medium
U033,aaps_exponential,59.97228260869571,135.0,1.0,32.44402173913048,medium
U033,aaps_exponential,60.95543478260876,150.0,0.9846153846153849,25.56195652173915,medium
U033,aaps_exponential,20.64619565217393,25.0,0.6718750000000003,19.663043478260903,low
U033,aaps_exponential,50.14076086956527,105.0,1.0,19.663043478260875,medium
U033,aaps_exponential,26.545108695652203,25.0,0.8787878787878791,17.69673913043482,low
U033,aaps_exponential,15.0,25.0,0.7037037037037037,8.0,low
U033,aaps_exponential,65.0,70.0,1.0,54.0,high
U033,aaps_exponential,50.0,110.0,1.0,25.0,medium
U033,aaps_exponential,64.0,260.0,1.0,30.0,medium
U033,aaps_exponential,32.0,40.0,0.9855072463768116,31.0,medium
U033,aaps_exponential,59.0,100.0,0.9523809523809523,46.0,high
U033,aaps_exponential,45.0,85.0,0.9454545454545454,26.0,medium
U033,aaps_exponential,29.0,25.0,0.3783783783783784,17.0,low
U033,aaps_exponential,54.0,100.0,1.0,54.0,high
U033,aaps_exponential,75.0,130.0,0.9375,22.0,medium
U033,aaps_exponential,16.0,30.0,0.9705882352941176,8.0,medium
U033,aaps_exponential,31.0,45.0,1.0,17.0,medium
U033,aaps_exponential,59.0,90.0,0.9652777777777778,40.0,high
U033,aaps_exponential,74.0,145.0,0.9852941176470589,29.0,medium
U033,aaps_exponential,42.0,50.0,0.8771929824561403,25.0,low
U033,aaps_exponential,26.0,30.0,0.8461538461538461,14.0,low
U033,aaps_exponential,38.0,50.0,0.9615384615384616,23.0,medium
U033,aaps_exponential,66.0,150.0,1.0,40.0,high
U033,aaps_exponential,20.0,40.0,1.0,11.0,medium
U033,aaps_exponential,66.0,205.0,1.0,25.0,medium
U033,aaps_exponential,57.0,85.0,1.0,21.0,low
U033,aaps_exponential,27.0,50.0,1.0,20.0,medium
U033,aaps_exponential,99.0,260.0,0.9838709677419355,51.0,high
U033,aaps_exponential,48.0,115.0,0.9736842105263158,29.0,medium
U033,aaps_exponential,63.0,130.0,1.0,30.0,medium
U033,aaps_exponential,59.0,175.0,1.0,36.0,medium
U033,aaps_exponential,87.0,350.0,1.0,31.0,high
U033,aaps_exponential,50.0,85.0,1.0,33.0,high
U033,aaps_exponential,36.0,55.0,0.9512195121951219,36.0,medium
U033,aaps_exponential,40.0,75.0,0.8571428571428571,29.0,medium
U033,aaps_exponential,81.0,145.0,0.9791666666666666,31.0,high
U033,aaps_exponential,55.0,75.0,0.9,22.0,high
U033,aaps_exponential,33.0,65.0,0.9459459459459459,32.0,medium
U033,aaps_exponential,59.0,120.0,1.0,39.0,medium
U033,aaps_exponential,52.0,90.0,0.9607843137254902,33.0,high
U033,aaps_exponential,29.9370188943317,45.0,0.9333333333333332,15.451364590622816,high
U033,aaps_exponential,22.2113365990203,55.0,0.9565217391304345,16.417074877536734,medium
U033,aaps_exponential,31.0,45.0,0.9714285714285714,15.0,medium
U033,aaps_exponential,46.0,145.0,1.0,25.0,medium
U033,aaps_exponential,58.0,175.0,0.9864864864864865,26.0,medium
U033,aaps_exponential,60.0,75.0,1.0,35.0,medium
U033,aaps_exponential,20.0,50.0,0.9487179487179487,15.0,low
U033,aaps_exponential,47.0,145.0,0.984375,44.0,high
U033,aaps_exponential,54.0,180.0,1.0,40.0,high
U033,aaps_exponential,38.0,55.0,1.0,23.0,high
U033,aaps_exponential,34.0,80.0,1.0,34.0,high
U033,aaps_exponential,34.0,70.0,0.9344262295081968,17.0,high
U033,aaps_exponential,47.0,90.0,1.0,30.0,high
U033,aaps_exponential,42.0,110.0,0.9642857142857143,33.0,medium
U033,aaps_exponential,37.0,60.0,0.8571428571428571,21.0,low
U033,aaps_exponential,72.0,200.0,1.0,35.0,high
U033,aaps_exponential,59.0,120.0,1.0,30.0,high
U033,aaps_exponential,79.0,120.0,0.9565217391304348,30.0,high
U033,aaps_exponential,61.0,140.0,1.0,33.0,medium
U033,aaps_exponential,23.0,55.0,0.9534883720930233,13.0,medium
U033,aaps_exponential,24.0,65.0,1.0,17.0,medium
U033,aaps_exponential,46.0,80.0,0.9473684210526315,21.0,medium
U033,aaps_exponential,42.0,50.0,0.851063829787234,20.0,medium
U033,aaps_exponential,20.0,25.0,0.5454545454545454,9.0,low
U033,aaps_exponential,30.0,50.0,1.0,17.0,low
U033,aaps_exponential,87.0,105.0,0.9565217391304348,31.0,medium
U033,aaps_exponential,27.0,70.0,0.9487179487179487,15.0,medium
U033,aaps_exponential,61.0,80.0,0.96,46.0,high
U033,aaps_exponential,21.0,40.0,0.8846153846153846,13.0,low
U033,aaps_exponential,47.0,70.0,1.0,29.0,high
U033,aaps_exponential,41.0,60.0,0.9444444444444444,34.0,high
U033,aaps_exponential,62.0,135.0,0.9574468085106383,21.0,medium
U033,aaps_exponential,40.0,70.0,0.9354838709677419,23.0,medium
U033,aaps_exponential,30.0,40.0,0.8676470588235294,20.0,medium
U033,aaps_exponential,27.0,45.0,1.0,19.0,medium
U033,aaps_exponential,31.0,50.0,0.9558823529411765,31.0,high
U033,aaps_exponential,32.0,75.0,1.0,18.0,high
U033,aaps_exponential,41.0,140.0,0.983739837398374,33.0,medium
U033,aaps_exponential,17.0,25.0,0.5277777777777778,14.0,low
U033,aaps_exponential,35.0,50.0,1.0,30.0,medium
U033,aaps_exponential,60.0,180.0,1.0,43.0,high
U033,aaps_exponential,35.0,105.0,0.971830985915493,26.0,medium
U033,aaps_exponential,72.0,70.0,0.8985507246376812,72.0,high
U033,aaps_exponential,47.0,115.0,0.9583333333333334,29.0,high
U033,aaps_exponential,35.0,70.0,1.0,26.0,high
U033,aaps_exponential,55.0,80.0,1.0,35.0,high
U033,aaps_exponential,19.0,45.0,0.9782608695652174,13.0,high
U033,aaps_exponential,135.0,190.0,0.958904109589041,40.0,high
U033,aaps_exponential,19.0,35.0,1.0,19.0,high
U033,aaps_exponential,45.0,50.0,0.9404761904761905,29.0,medium
U033,aaps_exponential,57.0,110.0,1.0,32.0,medium
U033,aaps_exponential,36.0,45.0,0.7777777777777778,32.0,medium
U033,aaps_exponential,42.0,35.0,0.9159663865546218,31.0,high
U033,aaps_exponential,36.0,90.0,1.0,21.0,high
U033,aaps_exponential,51.0,70.0,0.984,51.0,high
U033,aaps_exponential,64.0,185.0,1.0,42.0,high
U033,aaps_exponential,121.0,320.0,1.0,39.0,medium
U033,aaps_exponential,100.0,220.0,1.0,38.0,medium
U033,aaps_exponential,36.0,60.0,0.9444444444444444,28.0,high
U033,aaps_exponential,94.0,125.0,1.0,39.0,medium
U033,aaps_exponential,33.0,85.0,0.9726027397260274,33.0,medium
U033,aaps_exponential,72.0,140.0,0.9545454545454546,21.0,low
U033,aaps_exponential,38.0,35.0,0.9032258064516129,29.0,medium
U033,aaps_exponential,38.0,70.0,0.9459459459459459,20.0,medium
U033,aaps_exponential,68.0,150.0,0.9859154929577465,33.0,medium
U033,aaps_exponential,23.0,35.0,0.896551724137931,12.0,low
U033,aaps_exponential,87.0,140.0,1.0,51.0,high
U033,aaps_exponential,31.0,30.0,0.8333333333333334,31.0,medium
U033,aaps_exponential,34.0,60.0,1.0,17.0,high
U033,aaps_exponential,63.0,95.0,0.9784172661870504,63.0,high
U033,aaps_exponential,109.0,105.0,0.9861111111111112,44.0,high
U033,aaps_exponential,21.0,35.0,0.896551724137931,13.0,medium
U033,aaps_exponential,27.0,25.0,0.5344827586206896,25.0,medium
U033,aaps_exponential,24.0,70.0,0.9629629629629629,11.0,high
U033,aaps_exponential,23.0,35.0,0.9473684210526315,19.0,low
U033,aaps_exponential,40.0,130.0,0.96,21.0,high
U033,aaps_exponential,40.0,50.0,0.9027777777777778,29.0,medium
U033,aaps_exponential,52.0,70.0,0.9883720930232558,33.0,high
U033,aaps_exponential,21.0,45.0,0.84375,17.0,high
U033,aaps_exponential,94.0,125.0,1.0,67.0,high
U033,aaps_exponential,48.0,65.0,0.9444444444444444,35.0,high
U033,aaps_exponential,40.0,65.0,0.9661016949152542,32.0,high
U033,aaps_exponential,44.0,50.0,0.9157894736842105,44.0,high
U033,aaps_exponential,23.521028914757807,50.0,0.9736842105263158,22.137438978595583,high
U033,aaps_exponential,109.30360495681569,245.0,1.0,37.356928276380046,high
U033,aaps_exponential,55.34359744648896,95.0,0.9696969696969697,42.89128802102894,high
U033,aaps_exponential,53.96000751032673,85.0,0.9772727272727273,38.74051821254227,high
U033,aaps_exponential,37.356928276380046,35.0,0.8571428571428571,37.356928276380046,medium
U033,aaps_exponential,26.0,35.0,0.5277777777777778,13.0,medium
U033,aaps_exponential,35.0,95.0,0.9111111111111111,20.0,medium
U033,aaps_exponential,33.0,60.0,0.975,25.0,medium
U033,aaps_exponential,32.0,65.0,0.9104477611940298,29.0,medium
U033,aaps_exponential,63.0,100.0,0.9622641509433962,22.0,medium
U033,aaps_exponential,45.0,75.0,1.0,32.0,medium
U033,aaps_exponential,71.0,115.0,0.984375,40.0,high
U033,aaps_exponential,33.0,75.0,0.9534883720930233,16.0,medium
U033,aaps_exponential,34.0,70.0,0.8974358974358975,19.0,medium
U033,aaps_exponential,62.0,70.0,0.9928571428571429,48.0,high
U033,aaps_exponential,25.0,25.0,0.5609756097560976,11.0,low
U033,aaps_exponential,58.0,105.0,0.9824561403508771,21.0,medium
U033,aaps_exponential,50.0,45.0,0.9135802469135802,24.0,medium
U033,aaps_exponential,23.0,50.0,0.9795918367346939,23.0,medium
U033,aaps_exponential,23.0,70.0,0.9848484848484849,23.0,high
U033,aaps_exponential,74.0,85.0,1.0,33.0,high
U033,aaps_exponential,76.0,90.0,1.0,61.0,high
U033,aaps_exponential,46.0,120.0,0.9782608695652174,22.0,medium
U033,aaps_exponential,33.0,90.0,1.0,20.0,medium
U033,aaps_exponential,29.0,110.0,1.0,20.0,medium
U033,aaps_exponential,30.0,70.0,0.9545454545454546,20.0,medium
U033,aaps_exponential,38.0,35.0,0.7045454545454546,25.0,high
U033,aaps_exponential,28.0,40.0,0.875,26.0,low
U033,aaps_exponential,56.0,75.0,1.0,18.0,medium
U033,aaps_exponential,30.0,50.0,0.9767441860465116,20.0,low
U033,aaps_exponential,24.0,35.0,0.9361702127659575,12.0,low
U033,aaps_exponential,104.0,175.0,1.0,32.0,medium
U033,aaps_exponential,42.0,50.0,0.8144329896907216,42.0,high
U033,aaps_exponential,52.0,50.0,0.8863636363636364,38.0,medium
U033,aaps_exponential,21.0,30.0,0.9642857142857143,11.0,medium
U033,aaps_exponential,116.0,380.0,1.0,40.0,high
U033,aaps_exponential,34.0,60.0,0.9482758620689655,27.0,medium
U033,aaps_exponential,38.0,55.0,0.9444444444444444,21.0,medium
